bp	match_score	direction
53	42.106236	fwd_455
54	46.061133	fwd_455
55	39.829518	fwd_455
56	39.776432	fwd_455
57	36.396313	fwd_455
58	29.300743	fwd_455
59	34.852173	fwd_455
60	36.003391	fwd_455
61	32.913199	fwd_455
62	44.025931	fwd_455
63	41.886443	fwd_455
64	46.087047	fwd_455
65	46.415260	fwd_455
66	41.584003	fwd_455
67	41.087507	fwd_455
68	39.047159	fwd_455
69	38.709033	fwd_455
70	33.789294	fwd_455
71	36.698587	fwd_455
72	39.487632	fwd_455
73	39.188169	fwd_455
74	40.882157	fwd_455
75	37.484147	fwd_455
0	46.818316	rev_455
1	42.128855	rev_455
2	42.712163	rev_455
3	31.102286	rev_455
4	36.136859	rev_455
5	36.997123	rev_455
6	36.289629	rev_455
7	41.183084	rev_455
8	40.084668	rev_455
9	35.355344	rev_455
10	35.768798	rev_455
11	37.947371	rev_455
12	38.692021	rev_455
13	39.246412	rev_455
14	39.879788	rev_455
15	41.077293	rev_455
16	35.323050	rev_455
17	34.944173	rev_455
18	37.303583	rev_455
19	37.643672	rev_455
20	39.009636	rev_455
21	39.624753	rev_455
22	43.052544	rev_455
23	40.470238	rev_455
24	40.910027	rev_455
25	42.506284	rev_455
26	39.069307	rev_455
27	30.801249	rev_455
28	31.513642	rev_455
29	36.188502	rev_455
30	31.033774	rev_455
31	31.763426	rev_455
32	35.061916	rev_455
33	36.463122	rev_455
34	45.148233	rev_455
35	50.944143	rev_455
36	46.449113	rev_455
37	43.195622	rev_455
38	36.732259	rev_455
39	36.919345	rev_455
40	37.572050	rev_455
41	33.247790	rev_455
42	31.788242	rev_455
43	30.762084	rev_455
44	32.168753	rev_455
45	32.920100	rev_455
46	39.281907	rev_455
47	40.084845	rev_455
48	40.927752	rev_455
49	38.673752	rev_455
50	35.483435	rev_455
51	33.154957	rev_455
52	35.945267	rev_455
53	36.864600	rev_455
54	38.062158	rev_455
55	41.320353	rev_455
56	36.134839	rev_455
57	36.838115	rev_455
58	37.652238	rev_455
59	37.746787	rev_455
60	40.915191	rev_455
61	37.908031	rev_455
62	46.476223	rev_455
63	47.545039	rev_455
64	43.942757	rev_455
65	43.773829	rev_455
66	42.386678	rev_455
67	37.365829	rev_455
68	33.993428	rev_455
69	29.939219	rev_455
70	33.598342	rev_455
71	39.843915	rev_455
72	36.094033	rev_455
73	38.042078	rev_455
74	41.516743	rev_455
75	41.006928	rev_455
0	38.078460	fwd_456
1	37.388382	fwd_456
2	37.054321	fwd_456
3	38.844139	fwd_456
4	37.823072	fwd_456
5	33.025392	fwd_456
6	34.265445	fwd_456
7	35.504251	fwd_456
8	36.771358	fwd_456
9	38.695472	fwd_456
10	36.373622	fwd_456
11	40.271786	fwd_456
12	39.003524	fwd_456
13	33.525133	fwd_456
14	37.935716	fwd_456
15	36.575777	fwd_456
16	39.578523	fwd_456
17	45.658605	fwd_456
18	37.342243	fwd_456
19	34.820355	fwd_456
20	34.513176	fwd_456
21	31.476885	fwd_456
22	29.954110	fwd_456
23	36.650709	fwd_456
24	41.746802	fwd_456
25	41.768722	fwd_456
26	38.827850	fwd_456
27	40.765255	fwd_456
28	42.681762	fwd_456
29	43.189876	fwd_456
30	41.473022	fwd_456
31	39.566531	fwd_456
32	41.384467	fwd_456
33	40.372912	fwd_456
34	39.493857	fwd_456
35	39.457002	fwd_456
36	41.043190	fwd_456
37	34.792584	fwd_456
38	32.373563	fwd_456
39	36.555420	fwd_456
40	38.805908	fwd_456
41	37.861569	fwd_456
42	36.712669	fwd_456
43	37.712599	fwd_456
44	34.608091	fwd_456
45	31.288001	fwd_456
46	38.007265	fwd_456
47	36.565331	fwd_456
48	34.121855	fwd_456
49	38.892153	fwd_456
50	45.602333	fwd_456
51	39.549348	fwd_456
52	38.773806	fwd_456
53	41.373504	fwd_456
54	38.294033	fwd_456
55	34.811574	fwd_456
56	38.517393	fwd_456
57	42.637293	fwd_456
58	45.119649	fwd_456
59	46.900372	fwd_456
60	47.006794	fwd_456
61	45.670261	fwd_456
62	42.665912	fwd_456
63	46.704729	fwd_456
64	46.583970	fwd_456
65	42.756962	fwd_456
66	36.056306	fwd_456
67	39.883467	fwd_456
68	39.051585	fwd_456
69	38.857347	fwd_456
70	48.834503	fwd_456
71	50.756522	fwd_456
72	37.861644	fwd_456
73	38.664029	fwd_456
74	37.630545	fwd_456
75	32.465299	fwd_456
0	33.135534	rev_456
1	38.558683	rev_456
2	36.547102	rev_456
3	40.984436	rev_456
4	42.855035	rev_456
5	38.135329	rev_456
6	44.159369	rev_456
7	45.753518	rev_456
8	41.684495	rev_456
9	45.742211	rev_456
10	44.711998	rev_456
11	37.939967	rev_456
12	35.963792	rev_456
13	35.287640	rev_456
14	34.564054	rev_456
15	36.982803	rev_456
16	39.858534	rev_456
17	43.622697	rev_456
18	37.627839	rev_456
19	35.621674	rev_456
20	36.739201	rev_456
21	37.220225	rev_456
22	39.749258	rev_456
23	43.013867	rev_456
24	43.432436	rev_456
25	43.321544	rev_456
26	42.175515	rev_456
27	38.554647	rev_456
28	38.551331	rev_456
29	34.986951	rev_456
30	35.327729	rev_456
31	31.340353	rev_456
32	32.925344	rev_456
33	38.501465	rev_456
34	37.360683	rev_456
35	42.239997	rev_456
36	44.497138	rev_456
37	40.025669	rev_456
38	40.438792	rev_456
39	40.864979	rev_456
40	39.790932	rev_456
41	37.251867	rev_456
42	40.642554	rev_456
43	39.137324	rev_456
44	32.073569	rev_456
45	36.756578	rev_456
46	39.348969	rev_456
47	34.340730	rev_456
48	33.383609	rev_456
49	37.208389	rev_456
50	39.723084	rev_456
51	37.072327	rev_456
52	40.813809	rev_456
53	43.936744	rev_456
54	39.513547	rev_456
55	38.122442	rev_456
56	43.044501	rev_456
57	46.744936	rev_456
58	43.227008	rev_456
59	39.914277	rev_456
60	41.382703	rev_456
61	42.041942	rev_456
62	37.358437	rev_456
63	44.988532	rev_456
64	45.485158	rev_456
65	33.110933	rev_456
66	35.153356	rev_456
67	37.981628	rev_456
68	38.379456	rev_456
69	43.922584	rev_456
70	48.322833	rev_456
71	44.186150	rev_456
72	34.487668	rev_456
73	35.241719	rev_456
74	35.932805	rev_456
75	33.102170	rev_456
0	39.057406	fwd_457
1	42.460220	fwd_457
2	40.765098	fwd_457
3	30.752938	fwd_457
4	31.708925	fwd_457
5	33.869933	fwd_457
6	31.334430	fwd_457
7	36.840629	fwd_457
8	40.804979	fwd_457
9	41.392953	fwd_457
10	39.559594	fwd_457
11	43.083266	fwd_457
12	44.069595	fwd_457
13	40.542321	fwd_457
14	36.842299	fwd_457
15	36.060811	fwd_457
16	34.533920	fwd_457
17	36.836248	fwd_457
18	29.417268	fwd_457
19	27.723501	fwd_457
20	31.058619	fwd_457
21	37.666353	fwd_457
22	43.775562	fwd_457
23	39.116067	fwd_457
24	40.263992	fwd_457
25	48.851857	fwd_457
26	46.930090	fwd_457
27	44.669856	fwd_457
28	43.327696	fwd_457
29	40.527069	fwd_457
30	38.046170	fwd_457
31	36.616942	fwd_457
32	39.243305	fwd_457
33	35.368180	fwd_457
34	33.429644	fwd_457
35	37.447869	fwd_457
36	36.593237	fwd_457
37	43.478817	fwd_457
38	48.260116	fwd_457
39	46.233983	fwd_457
40	42.006523	fwd_457
41	38.379609	fwd_457
42	31.283213	fwd_457
43	36.782403	fwd_457
44	39.108565	fwd_457
45	36.220048	fwd_457
46	35.883069	fwd_457
47	42.394774	fwd_457
48	40.405293	fwd_457
49	41.164283	fwd_457
50	42.195684	fwd_457
51	40.361730	fwd_457
52	38.710756	fwd_457
53	36.659753	fwd_457
54	41.205232	fwd_457
55	43.422930	fwd_457
56	46.308661	fwd_457
57	45.834476	fwd_457
58	42.847549	fwd_457
59	40.355830	fwd_457
60	37.124222	fwd_457
61	34.936359	fwd_457
62	36.703669	fwd_457
63	40.632168	fwd_457
64	41.362567	fwd_457
65	40.350120	fwd_457
66	35.580313	fwd_457
67	37.131084	fwd_457
68	37.677873	fwd_457
69	37.291377	fwd_457
70	40.199597	fwd_457
71	40.531595	fwd_457
72	37.048316	fwd_457
73	41.531526	fwd_457
74	40.962467	fwd_457
75	41.552339	fwd_457
0	39.922669	rev_457
1	41.005397	rev_457
2	38.062715	rev_457
3	38.508181	rev_457
4	35.259759	rev_457
5	39.624739	rev_457
6	40.390973	rev_457
7	46.306078	rev_457
8	44.752287	rev_457
9	45.821729	rev_457
10	45.190002	rev_457
11	41.378506	rev_457
12	38.787583	rev_457
13	34.209794	rev_457
14	33.287216	rev_457
15	36.066983	rev_457
16	33.096566	rev_457
17	28.769497	rev_457
18	31.961284	rev_457
19	31.206471	rev_457
20	37.142212	rev_457
21	43.804687	rev_457
22	46.564741	rev_457
23	44.332254	rev_457
24	43.232831	rev_457
25	49.082150	rev_457
26	40.891701	rev_457
27	31.948950	rev_457
28	30.503551	rev_457
29	30.178635	rev_457
30	35.818355	rev_457
31	39.064545	rev_457
32	37.518196	rev_457
33	43.775244	rev_457
34	43.436726	rev_457
35	42.264365	rev_457
36	47.655858	rev_457
37	51.914691	rev_457
38	46.786100	rev_457
39	42.313405	rev_457
40	37.755686	rev_457
41	35.516480	rev_457
42	31.998103	rev_457
43	34.417045	rev_457
44	36.254847	rev_457
45	40.055011	rev_457
46	45.113671	rev_457
47	42.636651	rev_457
48	42.105646	rev_457
49	45.878621	rev_457
50	43.029179	rev_457
51	37.315713	rev_457
52	35.510446	rev_457
53	34.405333	rev_457
54	33.043597	rev_457
55	39.773777	rev_457
56	42.177292	rev_457
57	44.872878	rev_457
58	43.106693	rev_457
59	41.029304	rev_457
60	40.618035	rev_457
61	41.361792	rev_457
62	39.497782	rev_457
63	42.772369	rev_457
64	39.943882	rev_457
65	32.703568	rev_457
66	29.620334	rev_457
67	32.167626	rev_457
68	34.608573	rev_457
69	36.835456	rev_457
70	42.965197	rev_457
71	42.971931	rev_457
72	40.193287	rev_457
73	44.823705	rev_457
74	43.569581	rev_457
75	44.034039	rev_457
0	38.947429	fwd_458
1	41.638354	fwd_458
2	39.595435	fwd_458
3	37.032921	fwd_458
4	35.196503	fwd_458
5	32.712613	fwd_458
6	34.851130	fwd_458
7	36.823101	fwd_458
8	31.449968	fwd_458
9	30.474044	fwd_458
10	35.358004	fwd_458
11	32.312266	fwd_458
12	30.418372	fwd_458
13	36.371199	fwd_458
14	40.650564	fwd_458
15	39.836960	fwd_458
16	42.208214	fwd_458
17	46.416165	fwd_458
18	44.494455	fwd_458
19	42.757960	fwd_458
20	38.668107	fwd_458
21	35.040307	fwd_458
22	33.918069	fwd_458
23	38.264609	fwd_458
24	34.980594	fwd_458
25	33.263790	fwd_458
26	35.335007	fwd_458
27	43.150892	fwd_458
28	45.276281	fwd_458
29	36.971828	fwd_458
30	37.938737	fwd_458
31	42.091987	fwd_458
32	43.292056	fwd_458
33	47.146557	fwd_458
34	47.404815	fwd_458
35	47.655584	fwd_458
36	44.612500	fwd_458
37	38.720296	fwd_458
38	35.364800	fwd_458
39	31.553617	fwd_458
40	34.445147	fwd_458
41	39.662727	fwd_458
42	39.694810	fwd_458
43	41.839703	fwd_458
44	41.962371	fwd_458
45	38.500190	fwd_458
46	37.443476	fwd_458
47	35.958909	fwd_458
48	42.835435	fwd_458
49	40.601748	fwd_458
50	39.781028	fwd_458
51	41.385528	fwd_458
52	47.003905	fwd_458
53	47.038500	fwd_458
54	40.329479	fwd_458
55	39.224034	fwd_458
56	37.341052	fwd_458
57	39.304785	fwd_458
58	47.357931	fwd_458
59	46.716461	fwd_458
60	46.111679	fwd_458
61	43.250863	fwd_458
62	41.184025	fwd_458
63	40.689055	fwd_458
64	36.095759	fwd_458
65	40.582099	fwd_458
66	44.814906	fwd_458
67	34.261233	fwd_458
68	31.737495	fwd_458
69	31.420127	fwd_458
70	34.280048	fwd_458
71	38.883293	fwd_458
72	39.122516	fwd_458
73	44.418833	fwd_458
74	43.462439	fwd_458
75	42.185219	fwd_458
0	41.700685	rev_458
1	36.408650	rev_458
2	37.292863	rev_458
3	36.778979	rev_458
4	36.276720	rev_458
5	33.899399	rev_458
6	36.976657	rev_458
7	37.237322	rev_458
8	35.430586	rev_458
9	36.444420	rev_458
10	36.468084	rev_458
11	35.089176	rev_458
12	36.697345	rev_458
13	36.680746	rev_458
14	36.514937	rev_458
15	37.813946	rev_458
16	41.498345	rev_458
17	38.687566	rev_458
18	33.245958	rev_458
19	32.955533	rev_458
20	32.005709	rev_458
21	28.264758	rev_458
22	31.700853	rev_458
23	38.314292	rev_458
24	36.872126	rev_458
25	43.123912	rev_458
26	47.607455	rev_458
27	46.988530	rev_458
28	48.836371	rev_458
29	44.867511	rev_458
30	45.028996	rev_458
31	44.545546	rev_458
32	44.137416	rev_458
33	49.658114	rev_458
34	45.377939	rev_458
35	39.319532	rev_458
36	38.201448	rev_458
37	31.733893	rev_458
38	26.480253	rev_458
39	28.593800	rev_458
40	33.365960	rev_458
41	40.621759	rev_458
42	42.362015	rev_458
43	46.618768	rev_458
44	49.588630	rev_458
45	46.903063	rev_458
46	43.356831	rev_458
47	36.115242	rev_458
48	36.008254	rev_458
49	40.134635	rev_458
50	37.043646	rev_458
51	40.181053	rev_458
52	46.819063	rev_458
53	44.729601	rev_458
54	37.320689	rev_458
55	33.899187	rev_458
56	36.669304	rev_458
57	37.253287	rev_458
58	41.884872	rev_458
59	47.380321	rev_458
60	44.637951	rev_458
61	45.875253	rev_458
62	46.879243	rev_458
63	47.961319	rev_458
64	49.232181	rev_458
65	46.477082	rev_458
66	43.687020	rev_458
67	34.079335	rev_458
68	30.998118	rev_458
69	33.742854	rev_458
70	35.147833	rev_458
71	39.019700	rev_458
72	44.832039	rev_458
73	44.191382	rev_458
74	45.133620	rev_458
75	39.285408	rev_458
0	45.229164	fwd_459
1	41.942304	fwd_459
2	39.610639	fwd_459
3	37.197900	fwd_459
4	30.837405	fwd_459
5	32.100216	fwd_459
6	37.000634	fwd_459
7	38.694329	fwd_459
8	40.234745	fwd_459
9	37.476535	fwd_459
10	34.681808	fwd_459
11	33.003120	fwd_459
12	33.548749	fwd_459
13	36.392758	fwd_459
14	32.600136	fwd_459
15	29.534773	fwd_459
16	38.388729	fwd_459
17	37.695750	fwd_459
18	32.495147	fwd_459
19	41.737728	fwd_459
20	44.812824	fwd_459
21	38.585687	fwd_459
22	38.604556	fwd_459
23	39.809021	fwd_459
24	42.018823	fwd_459
25	41.914198	fwd_459
26	39.541580	fwd_459
27	37.980405	fwd_459
28	38.454458	fwd_459
29	36.619354	fwd_459
30	39.583863	fwd_459
31	43.904229	fwd_459
32	45.964727	fwd_459
33	47.311528	fwd_459
34	41.759258	fwd_459
35	43.004105	fwd_459
36	39.180479	fwd_459
37	37.091207	fwd_459
38	43.038846	fwd_459
39	38.991489	fwd_459
40	32.924791	fwd_459
41	36.709729	fwd_459
42	34.094351	fwd_459
43	32.193640	fwd_459
44	38.464988	fwd_459
45	35.923658	fwd_459
46	38.149426	fwd_459
47	38.875509	fwd_459
48	35.659385	fwd_459
49	33.850808	fwd_459
50	33.700208	fwd_459
51	34.544045	fwd_459
52	38.675931	fwd_459
53	41.078217	fwd_459
54	41.900762	fwd_459
55	44.102800	fwd_459
56	40.378029	fwd_459
57	44.738918	fwd_459
58	39.406511	fwd_459
59	34.945400	fwd_459
60	34.052284	fwd_459
61	31.501721	fwd_459
62	40.001978	fwd_459
63	41.683888	fwd_459
64	37.303042	fwd_459
65	33.379900	fwd_459
66	33.804739	fwd_459
67	39.727900	fwd_459
68	42.440785	fwd_459
69	40.643867	fwd_459
70	43.903405	fwd_459
71	44.700521	fwd_459
72	38.686596	fwd_459
73	41.072638	fwd_459
74	43.703154	fwd_459
75	43.967464	fwd_459
0	42.893132	rev_459
1	40.678084	rev_459
2	34.651209	rev_459
3	35.526974	rev_459
4	37.803579	rev_459
5	36.592783	rev_459
6	46.614033	rev_459
7	42.288201	rev_459
8	42.683397	rev_459
9	42.157112	rev_459
10	38.037456	rev_459
11	31.977104	rev_459
12	31.575145	rev_459
13	34.465128	rev_459
14	35.228925	rev_459
15	36.478582	rev_459
16	37.333442	rev_459
17	36.142225	rev_459
18	36.983201	rev_459
19	42.146656	rev_459
20	36.838194	rev_459
21	29.999011	rev_459
22	34.504750	rev_459
23	36.868504	rev_459
24	36.741364	rev_459
25	44.334884	rev_459
26	42.272803	rev_459
27	40.117855	rev_459
28	41.703176	rev_459
29	41.254251	rev_459
30	40.812623	rev_459
31	45.748027	rev_459
32	45.005209	rev_459
33	42.465152	rev_459
34	41.734320	rev_459
35	39.363860	rev_459
36	41.507640	rev_459
37	39.443862	rev_459
38	37.060257	rev_459
39	37.265873	rev_459
40	30.080367	rev_459
41	28.776231	rev_459
42	30.462910	rev_459
43	34.056107	rev_459
44	38.676736	rev_459
45	42.135477	rev_459
46	47.023504	rev_459
47	47.880887	rev_459
48	41.508611	rev_459
49	36.885622	rev_459
50	38.126097	rev_459
51	34.380104	rev_459
52	34.073850	rev_459
53	31.982533	rev_459
54	33.683519	rev_459
55	39.546238	rev_459
56	39.728734	rev_459
57	41.616133	rev_459
58	39.369126	rev_459
59	36.295391	rev_459
60	36.859961	rev_459
61	37.508999	rev_459
62	36.419017	rev_459
63	36.767486	rev_459
64	34.576277	rev_459
65	31.070139	rev_459
66	35.850184	rev_459
67	41.304637	rev_459
68	42.264615	rev_459
69	39.083050	rev_459
70	42.328959	rev_459
71	43.367874	rev_459
72	39.457164	rev_459
73	48.923968	rev_459
74	47.528388	rev_459
75	41.813396	rev_459
0	49.085777	fwd_460
1	49.837103	fwd_460
2	52.895124	fwd_460
3	46.922411	fwd_460
4	40.016602	fwd_460
5	38.854898	fwd_460
6	38.196072	fwd_460
7	39.225099	fwd_460
8	38.830623	fwd_460
9	35.178320	fwd_460
10	35.115604	fwd_460
11	39.398733	fwd_460
12	39.543494	fwd_460
13	33.471520	fwd_460
14	30.852209	fwd_460
15	38.291656	fwd_460
16	35.605750	fwd_460
17	39.577338	fwd_460
18	41.540856	fwd_460
19	40.397948	fwd_460
20	39.498020	fwd_460
21	35.583528	fwd_460
22	36.884125	fwd_460
23	36.329179	fwd_460
24	36.800349	fwd_460
25	40.182095	fwd_460
26	36.255514	fwd_460
27	35.496582	fwd_460
28	39.296641	fwd_460
29	39.335744	fwd_460
30	38.627161	fwd_460
31	36.007143	fwd_460
32	33.803440	fwd_460
33	31.552954	fwd_460
34	30.088252	fwd_460
35	38.245875	fwd_460
36	38.184525	fwd_460
37	39.674411	fwd_460
38	46.401951	fwd_460
39	45.200584	fwd_460
40	40.770630	fwd_460
41	42.322568	fwd_460
42	41.372808	fwd_460
43	36.455809	fwd_460
44	37.609015	fwd_460
45	42.327864	fwd_460
46	41.835756	fwd_460
47	42.858593	fwd_460
48	41.487152	fwd_460
49	38.291630	fwd_460
50	34.268379	fwd_460
51	39.127514	fwd_460
52	34.075776	fwd_460
53	36.533748	fwd_460
54	45.730495	fwd_460
55	42.157219	fwd_460
56	36.773284	fwd_460
57	33.163052	fwd_460
58	30.986423	fwd_460
59	30.743460	fwd_460
60	33.653615	fwd_460
61	34.756915	fwd_460
62	42.193620	fwd_460
63	42.660593	fwd_460
64	44.468770	fwd_460
65	43.299566	fwd_460
66	43.651043	fwd_460
67	42.472193	fwd_460
68	37.928420	fwd_460
69	40.184703	fwd_460
70	42.790732	fwd_460
71	41.192618	fwd_460
72	46.332167	fwd_460
73	47.008928	fwd_460
74	41.371554	fwd_460
75	37.170337	fwd_460
0	42.911699	rev_460
1	47.139309	rev_460
2	43.323579	rev_460
3	40.206045	rev_460
4	39.881469	rev_460
5	43.647353	rev_460
6	38.076706	rev_460
7	40.677407	rev_460
8	43.554148	rev_460
9	41.921167	rev_460
10	43.749926	rev_460
11	47.480441	rev_460
12	46.617244	rev_460
13	43.182689	rev_460
14	34.366570	rev_460
15	39.674513	rev_460
16	39.859171	rev_460
17	38.382656	rev_460
18	38.767578	rev_460
19	33.983719	rev_460
20	30.401110	rev_460
21	28.240322	rev_460
22	30.164481	rev_460
23	33.588370	rev_460
24	34.773202	rev_460
25	35.489390	rev_460
26	35.290447	rev_460
27	34.267775	rev_460
28	41.523730	rev_460
29	44.092051	rev_460
30	37.730573	rev_460
31	39.355137	rev_460
32	39.848524	rev_460
33	34.684150	rev_460
34	31.325848	rev_460
35	36.555428	rev_460
36	35.412801	rev_460
37	38.965149	rev_460
38	47.560789	rev_460
39	44.473971	rev_460
40	39.390488	rev_460
41	40.409787	rev_460
42	37.326257	rev_460
43	35.340422	rev_460
44	37.892669	rev_460
45	35.604745	rev_460
46	40.545824	rev_460
47	43.992399	rev_460
48	35.706324	rev_460
49	35.630718	rev_460
50	33.712787	rev_460
51	34.890637	rev_460
52	40.704729	rev_460
53	42.095088	rev_460
54	46.269144	rev_460
55	47.119375	rev_460
56	42.987666	rev_460
57	40.386373	rev_460
58	36.327308	rev_460
59	37.331153	rev_460
60	39.121182	rev_460
61	37.598299	rev_460
62	43.189824	rev_460
63	46.810520	rev_460
64	41.704403	rev_460
65	41.569506	rev_460
66	43.555664	rev_460
67	34.862825	rev_460
68	32.378569	rev_460
69	30.418530	rev_460
70	33.138381	rev_460
71	39.469405	rev_460
72	47.819891	rev_460
73	44.136264	rev_460
74	42.144016	rev_460
75	42.198857	rev_460
0	42.713469	fwd_461
1	42.315277	fwd_461
2	46.735013	fwd_461
3	47.857015	fwd_461
4	45.136107	fwd_461
5	44.184528	fwd_461
6	42.840155	fwd_461
7	36.025672	fwd_461
8	33.057922	fwd_461
9	39.495115	fwd_461
10	36.397149	fwd_461
11	35.684929	fwd_461
12	42.240654	fwd_461
13	45.378199	fwd_461
14	38.903645	fwd_461
15	36.263071	fwd_461
16	40.710340	fwd_461
17	41.527993	fwd_461
18	37.305371	fwd_461
19	40.701448	fwd_461
20	36.517131	fwd_461
21	33.270126	fwd_461
22	32.174220	fwd_461
23	35.628109	fwd_461
24	39.457484	fwd_461
25	46.806879	fwd_461
26	45.492496	fwd_461
27	42.487309	fwd_461
28	41.333394	fwd_461
29	37.894618	fwd_461
30	40.297085	fwd_461
31	43.363585	fwd_461
32	43.314219	fwd_461
33	48.033097	fwd_461
34	44.794673	fwd_461
35	38.706035	fwd_461
36	36.323927	fwd_461
37	32.697006	fwd_461
38	32.009683	fwd_461
39	35.428546	fwd_461
40	28.421265	fwd_461
41	30.749822	fwd_461
42	34.091180	fwd_461
43	35.395293	fwd_461
44	36.505244	fwd_461
45	37.339221	fwd_461
46	37.308536	fwd_461
47	36.280062	fwd_461
48	38.816456	fwd_461
49	33.582153	fwd_461
50	31.823040	fwd_461
51	37.631686	fwd_461
52	42.730184	fwd_461
53	46.417853	fwd_461
54	46.511548	fwd_461
55	44.425328	fwd_461
56	45.769822	fwd_461
57	40.426115	fwd_461
58	37.215852	fwd_461
59	34.822553	fwd_461
60	35.632738	fwd_461
61	38.688275	fwd_461
62	38.915360	fwd_461
63	39.830566	fwd_461
64	43.628011	fwd_461
65	41.647784	fwd_461
66	37.055011	fwd_461
67	38.852348	fwd_461
68	39.759226	fwd_461
69	39.506407	fwd_461
70	41.162699	fwd_461
71	44.215774	fwd_461
72	39.737950	fwd_461
73	35.655342	fwd_461
74	41.711438	fwd_461
75	44.455017	fwd_461
0	40.836042	rev_461
1	39.792095	rev_461
2	47.386219	rev_461
3	42.484423	rev_461
4	39.674910	rev_461
5	40.571370	rev_461
6	40.496453	rev_461
7	38.015074	rev_461
8	37.547080	rev_461
9	37.604707	rev_461
10	37.859996	rev_461
11	42.211453	rev_461
12	40.814163	rev_461
13	36.787753	rev_461
14	32.371834	rev_461
15	35.427362	rev_461
16	37.731372	rev_461
17	35.495660	rev_461
18	34.625093	rev_461
19	36.187904	rev_461
20	36.620523	rev_461
21	39.390188	rev_461
22	34.988519	rev_461
23	37.389581	rev_461
24	40.997145	rev_461
25	46.926034	rev_461
26	45.103863	rev_461
27	37.573137	rev_461
28	30.932248	rev_461
29	31.129974	rev_461
30	35.131742	rev_461
31	40.229681	rev_461
32	40.741597	rev_461
33	41.201249	rev_461
34	46.084499	rev_461
35	46.373858	rev_461
36	45.310173	rev_461
37	46.533528	rev_461
38	42.984762	rev_461
39	42.275643	rev_461
40	35.311397	rev_461
41	35.231251	rev_461
42	38.743577	rev_461
43	38.710923	rev_461
44	38.448740	rev_461
45	39.087421	rev_461
46	36.098057	rev_461
47	33.203431	rev_461
48	33.803511	rev_461
49	30.221806	rev_461
50	31.568021	rev_461
51	33.414760	rev_461
52	38.282091	rev_461
53	43.198377	rev_461
54	39.581462	rev_461
55	33.420791	rev_461
56	34.679114	rev_461
57	34.111934	rev_461
58	30.850308	rev_461
59	36.423676	rev_461
60	40.938131	rev_461
61	43.017012	rev_461
62	47.151876	rev_461
63	46.768672	rev_461
64	47.941952	rev_461
65	43.903709	rev_461
66	36.641241	rev_461
67	38.256956	rev_461
68	41.879960	rev_461
69	39.205853	rev_461
70	37.719249	rev_461
71	38.651048	rev_461
72	36.484013	rev_461
73	41.400764	rev_461
74	41.104190	rev_461
75	41.164299	rev_461
0	39.080566	fwd_462
1	35.847317	fwd_462
2	43.409437	fwd_462
3	42.278314	fwd_462
4	45.261927	fwd_462
5	42.221991	fwd_462
6	37.251278	fwd_462
7	40.877110	fwd_462
8	39.395698	fwd_462
9	40.497631	fwd_462
10	39.101014	fwd_462
11	34.268991	fwd_462
12	33.231224	fwd_462
13	35.260498	fwd_462
14	33.572129	fwd_462
15	37.678625	fwd_462
16	38.804494	fwd_462
17	35.800433	fwd_462
18	35.589863	fwd_462
19	29.116067	fwd_462
20	30.197128	fwd_462
21	34.647960	fwd_462
22	35.518590	fwd_462
23	41.698733	fwd_462
24	42.801533	fwd_462
25	41.031797	fwd_462
26	40.419400	fwd_462
27	37.589246	fwd_462
28	34.197967	fwd_462
29	44.063142	fwd_462
30	42.926520	fwd_462
31	37.334278	fwd_462
32	32.203780	fwd_462
33	27.295539	fwd_462
34	33.444543	fwd_462
35	37.614651	fwd_462
36	38.438971	fwd_462
37	46.305907	fwd_462
38	46.826243	fwd_462
39	45.287323	fwd_462
40	41.245706	fwd_462
41	43.014506	fwd_462
42	45.475256	fwd_462
43	48.278980	fwd_462
44	42.381457	fwd_462
45	45.174518	fwd_462
46	43.009141	fwd_462
47	36.322143	fwd_462
48	36.595948	fwd_462
49	38.144278	fwd_462
50	36.516406	fwd_462
51	38.832217	fwd_462
52	40.712662	fwd_462
53	38.709922	fwd_462
54	38.618544	fwd_462
55	38.949676	fwd_462
56	38.474800	fwd_462
57	42.558398	fwd_462
58	41.459527	fwd_462
59	34.181352	fwd_462
60	35.270410	fwd_462
61	37.367084	fwd_462
62	34.056211	fwd_462
63	36.278845	fwd_462
64	43.172185	fwd_462
65	45.750076	fwd_462
66	46.081682	fwd_462
67	37.623110	fwd_462
68	36.488974	fwd_462
69	40.784041	fwd_462
70	37.689977	fwd_462
71	41.298049	fwd_462
72	41.892359	fwd_462
73	33.923581	fwd_462
74	38.054681	fwd_462
75	38.329053	fwd_462
0	37.869464	rev_462
1	39.472940	rev_462
2	44.752095	rev_462
3	45.038572	rev_462
4	39.621671	rev_462
5	39.123883	rev_462
6	37.329963	rev_462
7	38.585492	rev_462
8	43.222508	rev_462
9	41.834187	rev_462
10	38.414134	rev_462
11	34.934853	rev_462
12	35.216470	rev_462
13	37.132447	rev_462
14	32.526747	rev_462
15	36.989827	rev_462
16	38.843397	rev_462
17	38.155446	rev_462
18	31.095671	rev_462
19	30.719254	rev_462
20	34.884989	rev_462
21	31.830568	rev_462
22	36.872310	rev_462
23	41.285851	rev_462
24	40.760073	rev_462
25	37.855615	rev_462
26	38.277167	rev_462
27	39.453365	rev_462
28	35.769546	rev_462
29	40.703378	rev_462
30	38.242131	rev_462
31	31.654009	rev_462
