bp	match_score	direction
52	35.496014	rev_409
53	34.995362	rev_409
54	39.399151	rev_409
55	40.966887	rev_409
56	42.842930	rev_409
57	38.547731	rev_409
58	33.643869	rev_409
59	35.226060	rev_409
60	36.631499	rev_409
61	40.686080	rev_409
62	38.935311	rev_409
63	36.312170	rev_409
64	35.434924	rev_409
65	38.457035	rev_409
66	45.963160	rev_409
67	44.904428	rev_409
68	37.816641	rev_409
69	34.313090	rev_409
70	31.279374	rev_409
71	34.173727	rev_409
72	38.088730	rev_409
73	39.300004	rev_409
74	37.141572	rev_409
75	37.862018	rev_409
0	38.885655	fwd_410
1	33.370981	fwd_410
2	30.715265	fwd_410
3	31.091868	fwd_410
4	32.457434	fwd_410
5	38.312129	fwd_410
6	42.127079	fwd_410
7	38.504708	fwd_410
8	35.704897	fwd_410
9	40.167053	fwd_410
10	40.760232	fwd_410
11	39.636405	fwd_410
12	40.416967	fwd_410
13	41.372849	fwd_410
14	36.399615	fwd_410
15	37.596060	fwd_410
16	37.964251	fwd_410
17	39.800194	fwd_410
18	41.852504	fwd_410
19	42.042555	fwd_410
20	38.556466	fwd_410
21	41.457017	fwd_410
22	39.916321	fwd_410
23	39.890815	fwd_410
24	40.093087	fwd_410
25	39.988663	fwd_410
26	43.909217	fwd_410
27	42.841888	fwd_410
28	37.656413	fwd_410
29	37.167696	fwd_410
30	38.482717	fwd_410
31	35.683967	fwd_410
32	35.712073	fwd_410
33	40.753727	fwd_410
34	38.843316	fwd_410
35	36.732728	fwd_410
36	38.417104	fwd_410
37	37.430117	fwd_410
38	41.072589	fwd_410
39	41.765293	fwd_410
40	32.699680	fwd_410
41	31.924410	fwd_410
42	34.580656	fwd_410
43	39.009501	fwd_410
44	45.832785	fwd_410
45	38.373053	fwd_410
46	39.124652	fwd_410
47	36.466971	fwd_410
48	31.072658	fwd_410
49	33.130832	fwd_410
50	35.200710	fwd_410
51	32.071694	fwd_410
52	32.179788	fwd_410
53	28.194480	fwd_410
54	30.617049	fwd_410
55	37.032478	fwd_410
56	34.515797	fwd_410
57	34.319567	fwd_410
58	33.966234	fwd_410
59	32.880696	fwd_410
60	37.215981	fwd_410
61	35.225093	fwd_410
62	34.225042	fwd_410
63	35.258931	fwd_410
64	35.170149	fwd_410
65	35.312924	fwd_410
66	39.680247	fwd_410
67	35.810647	fwd_410
68	39.466571	fwd_410
69	34.670610	fwd_410
70	29.766640	fwd_410
71	35.901599	fwd_410
72	35.723018	fwd_410
73	36.673254	fwd_410
74	36.294624	fwd_410
75	29.943651	fwd_410
0	39.593428	rev_410
1	32.996325	rev_410
2	29.055670	rev_410
3	32.188081	rev_410
4	33.917247	rev_410
5	39.540631	rev_410
6	37.794245	rev_410
7	31.451514	rev_410
8	35.116992	rev_410
9	41.232862	rev_410
10	40.237830	rev_410
11	42.077856	rev_410
12	41.316043	rev_410
13	42.717334	rev_410
14	42.239822	rev_410
15	40.165802	rev_410
16	43.303173	rev_410
17	45.958548	rev_410
18	40.247510	rev_410
19	40.743336	rev_410
20	36.334554	rev_410
21	35.531863	rev_410
22	37.233312	rev_410
23	34.883302	rev_410
24	34.617549	rev_410
25	36.079794	rev_410
26	39.990547	rev_410
27	35.887339	rev_410
28	29.604405	rev_410
29	34.220193	rev_410
30	36.723876	rev_410
31	38.805655	rev_410
32	43.262287	rev_410
33	42.636738	rev_410
34	43.858290	rev_410
35	46.314070	rev_410
36	46.951350	rev_410
37	50.887352	rev_410
38	47.325725	rev_410
39	46.884158	rev_410
40	44.191391	rev_410
41	40.287818	rev_410
42	44.451235	rev_410
43	41.047051	rev_410
44	40.296026	rev_410
45	33.500155	rev_410
46	27.571070	rev_410
47	25.157125	rev_410
48	26.720944	rev_410
49	29.993539	rev_410
50	35.134686	rev_410
51	35.640450	rev_410
52	31.948014	rev_410
53	31.234059	rev_410
54	31.871165	rev_410
55	35.109956	rev_410
56	35.704957	rev_410
57	32.944022	rev_410
58	32.494991	rev_410
59	30.837086	rev_410
60	32.333106	rev_410
61	31.851267	rev_410
62	32.064854	rev_410
63	30.305349	rev_410
64	35.741366	rev_410
65	36.507330	rev_410
66	37.735866	rev_410
67	39.561127	rev_410
68	33.073025	rev_410
69	30.193399	rev_410
70	30.247157	rev_410
71	32.176696	rev_410
72	35.525698	rev_410
73	34.748194	rev_410
74	39.243417	rev_410
75	33.941768	rev_410
0	37.709729	fwd_411
1	31.789326	fwd_411
2	29.387065	fwd_411
3	33.832596	fwd_411
4	32.879987	fwd_411
5	35.957846	fwd_411
6	36.596926	fwd_411
7	35.527706	fwd_411
8	34.150993	fwd_411
9	35.910411	fwd_411
10	40.856811	fwd_411
11	41.640596	fwd_411
12	41.242009	fwd_411
13	42.405045	fwd_411
14	35.941392	fwd_411
15	37.938228	fwd_411
16	40.137345	fwd_411
17	43.721850	fwd_411
18	45.014091	fwd_411
19	48.301562	fwd_411
20	41.770336	fwd_411
21	38.105505	fwd_411
22	36.662766	fwd_411
23	35.231725	fwd_411
24	37.221592	fwd_411
25	38.262616	fwd_411
26	35.569000	fwd_411
27	37.062191	fwd_411
28	38.349863	fwd_411
29	43.561981	fwd_411
30	42.235098	fwd_411
31	35.623064	fwd_411
32	35.482146	fwd_411
33	35.282909	fwd_411
34	35.814628	fwd_411
35	35.218072	fwd_411
36	36.146162	fwd_411
37	34.548666	fwd_411
38	34.670464	fwd_411
39	38.181310	fwd_411
40	42.415993	fwd_411
41	40.251151	fwd_411
42	40.977935	fwd_411
43	37.891198	fwd_411
44	40.376254	fwd_411
45	41.335279	fwd_411
46	34.872957	fwd_411
47	30.519828	fwd_411
48	29.874016	fwd_411
49	35.287320	fwd_411
50	39.637634	fwd_411
51	36.820058	fwd_411
52	36.418514	fwd_411
53	33.269679	fwd_411
54	33.526243	fwd_411
55	36.070752	fwd_411
56	37.577669	fwd_411
57	37.356308	fwd_411
58	32.405523	fwd_411
59	32.789505	fwd_411
60	34.735763	fwd_411
61	40.544126	fwd_411
62	40.197139	fwd_411
63	35.660870	fwd_411
64	34.842371	fwd_411
65	32.055643	fwd_411
66	39.145705	fwd_411
67	39.985721	fwd_411
68	39.187126	fwd_411
69	39.075241	fwd_411
70	42.654371	fwd_411
71	40.915014	fwd_411
72	33.701525	fwd_411
73	35.175145	fwd_411
74	35.092114	fwd_411
75	37.893174	fwd_411
0	32.174866	rev_411
1	26.967129	rev_411
2	25.786973	rev_411
3	33.833642	rev_411
4	36.018493	rev_411
5	38.602663	rev_411
6	36.341857	rev_411
7	31.526475	rev_411
8	39.053400	rev_411
9	40.527887	rev_411
10	36.273937	rev_411
11	39.532175	rev_411
12	37.757601	rev_411
13	36.793153	rev_411
14	33.595599	rev_411
15	37.210713	rev_411
16	41.530760	rev_411
17	46.602989	rev_411
18	42.060282	rev_411
19	41.078227	rev_411
20	38.894843	rev_411
21	35.003315	rev_411
22	38.530523	rev_411
23	41.806754	rev_411
24	41.002835	rev_411
25	42.476125	rev_411
26	38.297585	rev_411
27	37.652433	rev_411
28	36.697713	rev_411
29	35.872088	rev_411
30	34.522489	rev_411
31	32.730586	rev_411
32	31.834121	rev_411
33	34.381208	rev_411
34	36.898510	rev_411
35	36.755460	rev_411
36	36.946199	rev_411
37	37.753492	rev_411
38	41.769286	rev_411
39	42.118411	rev_411
40	42.367007	rev_411
41	39.561697	rev_411
42	38.839060	rev_411
43	37.843288	rev_411
44	40.061781	rev_411
45	38.679867	rev_411
46	33.409858	rev_411
47	29.084323	rev_411
48	36.339541	rev_411
49	42.955949	rev_411
50	45.905814	rev_411
51	41.969883	rev_411
52	34.045151	rev_411
53	32.478926	rev_411
54	33.648226	rev_411
55	36.286686	rev_411
56	35.485299	rev_411
57	36.810689	rev_411
58	31.707666	rev_411
59	27.263843	rev_411
60	31.383722	rev_411
61	34.109077	rev_411
62	35.007252	rev_411
63	33.484727	rev_411
64	33.294852	rev_411
65	32.516148	rev_411
66	40.545663	rev_411
67	42.223070	rev_411
68	37.145255	rev_411
69	35.946338	rev_411
70	37.936599	rev_411
71	35.554836	rev_411
72	33.595850	rev_411
73	34.670524	rev_411
74	36.003100	rev_411
75	43.471710	rev_411
0	41.897595	fwd_412
1	41.707649	fwd_412
2	44.067772	fwd_412
3	43.349795	fwd_412
4	46.421863	fwd_412
5	44.749836	fwd_412
6	44.029466	fwd_412
7	48.603447	fwd_412
8	46.252874	fwd_412
9	42.842284	fwd_412
10	39.068228	fwd_412
11	40.424449	fwd_412
12	39.331658	fwd_412
13	34.880226	fwd_412
14	34.650435	fwd_412
15	33.733581	fwd_412
16	33.987572	fwd_412
17	33.866798	fwd_412
18	35.023695	fwd_412
19	35.634430	fwd_412
20	39.421986	fwd_412
21	37.323379	fwd_412
22	32.371203	fwd_412
23	27.406993	fwd_412
24	24.720938	fwd_412
25	34.909500	fwd_412
26	37.857709	fwd_412
27	36.466811	fwd_412
28	37.772377	fwd_412
29	39.630487	fwd_412
30	41.970704	fwd_412
31	42.689472	fwd_412
32	41.322439	fwd_412
33	34.798453	fwd_412
34	35.307829	fwd_412
35	35.124661	fwd_412
36	40.827327	fwd_412
37	43.106832	fwd_412
38	41.173141	fwd_412
39	39.700847	fwd_412
40	37.308612	fwd_412
41	31.921256	fwd_412
42	30.321577	fwd_412
43	33.506588	fwd_412
44	36.872589	fwd_412
45	38.547913	fwd_412
46	36.963255	fwd_412
47	33.165699	fwd_412
48	33.466372	fwd_412
49	36.400356	fwd_412
50	44.878577	fwd_412
51	41.302480	fwd_412
52	39.323191	fwd_412
53	39.757504	fwd_412
54	37.391682	fwd_412
55	38.233346	fwd_412
56	35.750052	fwd_412
57	35.089341	fwd_412
58	35.506217	fwd_412
59	37.373614	fwd_412
60	33.835291	fwd_412
61	36.847871	fwd_412
62	36.653455	fwd_412
63	35.889487	fwd_412
64	32.948121	fwd_412
65	34.492727	fwd_412
66	34.726151	fwd_412
67	32.300862	fwd_412
68	29.741462	fwd_412
69	30.632376	fwd_412
70	27.948003	fwd_412
71	37.937744	fwd_412
72	38.576057	fwd_412
73	34.748011	fwd_412
74	33.873385	fwd_412
75	29.890342	fwd_412
0	38.581334	rev_412
1	35.771395	rev_412
2	36.814202	rev_412
3	41.061647	rev_412
4	42.856727	rev_412
5	39.570987	rev_412
6	42.091095	rev_412
7	46.927082	rev_412
8	43.123889	rev_412
9	41.639974	rev_412
10	39.101518	rev_412
11	41.937820	rev_412
12	41.867457	rev_412
13	32.882647	rev_412
14	30.234812	rev_412
15	35.114027	rev_412
16	40.728238	rev_412
17	37.897869	rev_412
18	36.522098	rev_412
19	37.068424	rev_412
20	34.508787	rev_412
21	35.721155	rev_412
22	35.218899	rev_412
23	35.109639	rev_412
24	37.587290	rev_412
25	41.878225	rev_412
26	40.720009	rev_412
27	40.129641	rev_412
28	37.475021	rev_412
29	37.060397	rev_412
30	41.810564	rev_412
31	36.565400	rev_412
32	34.628230	rev_412
33	34.146554	rev_412
34	28.911512	rev_412
35	31.088464	rev_412
36	39.066784	rev_412
37	34.639315	rev_412
38	34.680204	rev_412
39	33.738006	rev_412
40	33.852952	rev_412
41	36.575375	rev_412
42	40.467722	rev_412
43	43.596938	rev_412
44	41.355028	rev_412
45	39.099241	rev_412
46	36.400905	rev_412
47	27.534359	rev_412
48	35.516455	rev_412
49	43.972501	rev_412
50	44.816545	rev_412
51	40.207837	rev_412
52	34.445089	rev_412
53	34.146941	rev_412
54	33.651677	rev_412
55	31.294801	rev_412
56	34.511848	rev_412
57	37.892426	rev_412
58	34.577143	rev_412
59	34.114538	rev_412
60	31.570665	rev_412
61	35.648473	rev_412
62	36.708157	rev_412
63	31.079941	rev_412
64	32.750307	rev_412
65	34.850632	rev_412
66	30.918466	rev_412
67	38.929861	rev_412
68	31.560780	rev_412
69	31.840606	rev_412
70	37.954361	rev_412
71	39.462889	rev_412
72	40.689118	rev_412
73	40.839717	rev_412
74	37.155861	rev_412
75	37.179083	rev_412
0	38.078723	fwd_413
1	43.941286	fwd_413
2	39.543753	fwd_413
3	39.278466	fwd_413
4	36.441052	fwd_413
5	32.431823	fwd_413
6	35.368877	fwd_413
7	35.043217	fwd_413
8	34.618607	fwd_413
9	37.915306	fwd_413
10	34.808881	fwd_413
11	37.435136	fwd_413
12	38.346139	fwd_413
13	37.051463	fwd_413
14	40.612540	fwd_413
15	40.977976	fwd_413
16	37.921325	fwd_413
17	41.703708	fwd_413
18	36.723730	fwd_413
19	38.080755	fwd_413
20	40.274791	fwd_413
21	45.533106	fwd_413
22	40.758281	fwd_413
23	34.779228	fwd_413
24	34.071384	fwd_413
25	33.059992	fwd_413
26	32.475644	fwd_413
27	35.478291	fwd_413
28	33.986474	fwd_413
29	28.098552	fwd_413
30	34.389761	fwd_413
31	35.135972	fwd_413
32	29.947312	fwd_413
33	29.938632	fwd_413
34	28.323362	fwd_413
35	29.087839	fwd_413
36	33.179902	fwd_413
37	35.736867	fwd_413
38	36.273569	fwd_413
39	34.710209	fwd_413
40	32.356960	fwd_413
41	30.161427	fwd_413
42	31.986169	fwd_413
43	34.277858	fwd_413
44	37.343174	fwd_413
45	38.299610	fwd_413
46	39.343989	fwd_413
47	40.951974	fwd_413
48	40.969993	fwd_413
49	38.076442	fwd_413
50	36.645717	fwd_413
51	34.224619	fwd_413
52	37.041040	fwd_413
53	40.941188	fwd_413
54	40.470617	fwd_413
55	33.761869	fwd_413
56	33.236621	fwd_413
57	36.880801	fwd_413
58	45.169369	fwd_413
59	43.158675	fwd_413
60	36.828248	fwd_413
61	31.595365	fwd_413
62	33.111056	fwd_413
63	35.563271	fwd_413
64	36.840329	fwd_413
65	31.985756	fwd_413
66	30.867121	fwd_413
67	33.439962	fwd_413
68	33.326772	fwd_413
69	35.565597	fwd_413
70	37.713091	fwd_413
71	37.847598	fwd_413
72	34.638320	fwd_413
73	30.362682	fwd_413
74	34.417280	fwd_413
75	41.093221	fwd_413
0	41.740889	rev_413
1	41.423534	rev_413
2	38.616075	rev_413
3	35.627401	rev_413
4	31.223891	rev_413
5	32.800766	rev_413
6	33.945483	rev_413
7	37.364733	rev_413
8	37.462066	rev_413
9	33.235006	rev_413
10	31.795221	rev_413
11	34.598749	rev_413
12	31.807603	rev_413
13	30.591317	rev_413
14	32.442990	rev_413
15	34.919773	rev_413
16	35.929395	rev_413
17	40.948833	rev_413
18	33.974177	rev_413
19	35.601966	rev_413
20	39.448892	rev_413
21	43.360217	rev_413
22	37.824037	rev_413
23	33.627277	rev_413
24	33.408655	rev_413
25	32.810319	rev_413
26	38.378386	rev_413
27	41.876454	rev_413
28	40.939397	rev_413
29	40.045306	rev_413
30	40.024804	rev_413
31	38.722983	rev_413
32	35.637504	rev_413
33	34.054876	rev_413
34	36.596158	rev_413
35	38.579078	rev_413
36	35.676820	rev_413
37	35.596593	rev_413
38	34.076411	rev_413
39	28.389139	rev_413
40	28.044524	rev_413
41	26.570539	rev_413
42	30.013044	rev_413
43	32.717315	rev_413
44	32.084434	rev_413
45	29.430051	rev_413
46	26.784073	rev_413
47	33.833333	rev_413
48	41.615848	rev_413
49	41.192532	rev_413
50	43.121563	rev_413
51	44.366007	rev_413
52	42.807053	rev_413
53	41.952263	rev_413
54	42.667494	rev_413
55	34.070819	rev_413
56	33.249422	rev_413
57	39.174230	rev_413
58	45.283695	rev_413
59	43.514145	rev_413
60	38.069575	rev_413
61	32.545719	rev_413
62	32.960021	rev_413
63	36.133588	rev_413
64	35.856597	rev_413
65	27.853472	rev_413
66	27.539048	rev_413
67	30.608392	rev_413
68	34.454793	rev_413
69	34.625914	rev_413
70	37.020446	rev_413
71	35.133505	rev_413
72	30.983333	rev_413
73	32.982931	rev_413
74	38.848652	rev_413
75	39.182716	rev_413
0	44.245628	fwd_414
1	44.841460	fwd_414
2	42.208130	fwd_414
3	39.335956	fwd_414
4	41.596084	fwd_414
5	40.295431	fwd_414
6	42.185885	fwd_414
7	40.933170	fwd_414
8	44.778898	fwd_414
9	49.329548	fwd_414
10	38.587168	fwd_414
11	37.903570	fwd_414
12	39.646362	fwd_414
13	38.718287	fwd_414
14	45.110470	fwd_414
15	46.152808	fwd_414
16	40.056577	fwd_414
17	39.997145	fwd_414
18	36.563735	fwd_414
19	30.537019	fwd_414
20	39.917772	fwd_414
21	40.415795	fwd_414
22	38.233082	fwd_414
23	37.803354	fwd_414
24	31.682961	fwd_414
25	32.317697	fwd_414
26	36.830618	fwd_414
27	37.508732	fwd_414
28	35.379812	fwd_414
29	32.657911	fwd_414
30	30.677357	fwd_414
31	34.866823	fwd_414
32	44.750227	fwd_414
33	44.385130	fwd_414
34	38.187959	fwd_414
35	32.208672	fwd_414
36	31.282993	fwd_414
37	31.557400	fwd_414
38	37.884084	fwd_414
39	40.351943	fwd_414
40	39.870307	fwd_414
41	38.226990	fwd_414
42	39.129120	fwd_414
43	40.730581	fwd_414
44	39.464545	fwd_414
45	41.398795	fwd_414
46	38.982736	fwd_414
47	33.167828	fwd_414
48	35.878372	fwd_414
49	30.282443	fwd_414
50	28.521413	fwd_414
51	28.724183	fwd_414
52	28.653644	fwd_414
53	37.925438	fwd_414
54	37.458924	fwd_414
55	36.888687	fwd_414
56	36.590885	fwd_414
57	30.105432	fwd_414
58	35.075157	fwd_414
59	35.502973	fwd_414
60	36.594188	fwd_414
61	38.289515	fwd_414
62	35.761575	fwd_414
63	34.392347	fwd_414
64	29.953376	fwd_414
65	31.747045	fwd_414
66	36.044413	fwd_414
67	37.278842	fwd_414
68	34.351666	fwd_414
69	31.069723	fwd_414
70	29.923244	fwd_414
71	30.121320	fwd_414
72	33.895210	fwd_414
73	35.870862	fwd_414
74	36.306807	fwd_414
75	36.788538	fwd_414
0	43.083183	rev_414
1	38.792843	rev_414
2	37.844389	rev_414
3	34.380019	rev_414
4	37.741934	rev_414
5	41.172611	rev_414
6	38.934265	rev_414
7	40.415102	rev_414
8	44.983888	rev_414
9	44.540654	rev_414
10	44.337747	rev_414
11	45.230568	rev_414
12	42.283068	rev_414
13	49.550079	rev_414
14	49.737467	rev_414
15	41.045314	rev_414
16	39.928891	rev_414
17	37.317694	rev_414
18	39.133090	rev_414
19	41.228250	rev_414
20	43.650682	rev_414
21	41.142069	rev_414
22	38.346871	rev_414
23	34.732409	rev_414
24	27.213572	rev_414
25	29.922932	rev_414
26	33.717171	rev_414
27	36.147506	rev_414
28	37.655962	rev_414
29	34.200669	rev_414
30	30.590318	rev_414
31	36.522796	rev_414
32	45.783506	rev_414
33	41.362962	rev_414
34	37.529807	rev_414
35	34.218301	rev_414
36	34.273152	rev_414
37	39.268768	rev_414
38	42.750403	rev_414
39	40.077880	rev_414
40	39.094479	rev_414
41	37.671795	rev_414
42	33.631413	rev_414
43	32.308333	rev_414
44	34.804325	rev_414
45	33.795327	rev_414
46	33.615092	rev_414
47	31.115382	rev_414
48	32.366043	rev_414
49	32.535064	rev_414
50	27.488999	rev_414
51	31.650498	rev_414
52	34.108008	rev_414
53	37.473980	rev_414
54	40.143970	rev_414
55	34.023201	rev_414
56	33.261760	rev_414
57	32.050726	rev_414
58	34.423564	rev_414
59	36.807073	rev_414
60	37.548965	rev_414
61	34.304793	rev_414
62	30.055462	rev_414
63	33.213082	rev_414
64	37.053231	rev_414
65	41.092200	rev_414
66	41.188875	rev_414
67	37.350184	rev_414
68	31.301485	rev_414
69	26.146943	rev_414
70	28.392189	rev_414
71	30.159908	rev_414
72	33.349449	rev_414
73	33.139967	rev_414
74	32.023786	rev_414
75	31.266677	rev_414
0	38.556960	fwd_415
1	43.532486	fwd_415
2	41.881067	fwd_415
3	42.709271	fwd_415
4	42.790328	fwd_415
5	42.601784	fwd_415
6	43.585364	fwd_415
7	43.097853	fwd_415
8	40.192291	fwd_415
9	35.350913	fwd_415
10	33.332090	fwd_415
11	35.980335	fwd_415
12	37.119540	fwd_415
13	34.781948	fwd_415
14	32.044722	fwd_415
15	29.098897	fwd_415
16	27.282485	fwd_415
17	33.424775	fwd_415
18	35.646129	fwd_415
19	35.469059	fwd_415
20	36.026358	fwd_415
21	35.376955	fwd_415
22	31.019372	fwd_415
23	26.063075	fwd_415
24	24.605403	fwd_415
25	31.083241	fwd_415
26	32.819375	fwd_415
27	32.117637	fwd_415
28	33.842204	fwd_415
29	30.046041	fwd_415
30	28.714172	fwd_415
31	32.597263	fwd_415
32	33.159186	fwd_415
33	35.157085	fwd_415
34	36.788276	fwd_415
35	33.722445	fwd_415
36	34.871616	fwd_415
37	32.412597	fwd_415
38	28.401097	fwd_415
39	31.298939	fwd_415
40	33.234584	fwd_415
41	40.648823	fwd_415
42	40.402565	fwd_415
43	35.943214	fwd_415
44	33.517866	fwd_415
45	34.638240	fwd_415
46	37.783180	fwd_415
47	36.081465	fwd_415
48	31.203362	fwd_415
49	28.902455	fwd_415
50	30.541453	fwd_415
51	37.567508	fwd_415
52	38.891439	fwd_415
53	40.474778	fwd_415
54	37.150152	fwd_415
55	32.562974	fwd_415
56	37.505114	fwd_415
57	41.729234	fwd_415
58	42.841495	fwd_415
59	42.412897	fwd_415
60	38.388514	fwd_415
61	35.683281	fwd_415
62	36.551367	fwd_415
63	44.545130	fwd_415
64	47.486800	fwd_415
65	46.921688	fwd_415
66	41.948380	fwd_415
67	35.601997	fwd_415
68	39.247612	fwd_415
69	42.178581	fwd_415
70	41.405776	fwd_415
71	43.788992	fwd_415
72	42.366337	fwd_415
73	42.900485	fwd_415
74	45.996526	fwd_415
75	42.937346	fwd_415
0	40.915895	rev_415
1	42.439300	rev_415
2	43.312850	rev_415
3	40.585141	rev_415
4	40.486827	rev_415
5	36.493669	rev_415
6	34.785921	rev_415
7	40.458567	rev_415
8	36.527110	rev_415
9	34.560539	rev_415
10	35.871319	rev_415
11	36.462651	rev_415
12	36.154299	rev_415
13	37.192234	rev_415
14	31.007531	rev_415
15	30.239574	rev_415
16	33.076853	rev_415
17	32.363811	rev_415
18	33.833488	rev_415
19	29.712941	rev_415
20	25.326320	rev_415
21	29.978811	rev_415
22	25.429485	rev_415
23	27.337328	rev_415
24	32.097253	rev_415
25	31.582994	rev_415
26	36.153876	rev_415
27	34.954623	rev_415
28	28.494207	rev_415
29	28.151633	rev_415
30	28.929925	rev_415
31	34.828518	rev_415
32	39.711683	rev_415
33	34.232739	rev_415
34	34.269353	rev_415
35	33.293415	rev_415
36	27.192196	rev_415
37	26.110113	rev_415
38	24.741960	rev_415
39	28.639338	rev_415
40	37.328984	rev_415
41	38.972208	rev_415
42	39.185501	rev_415
43	37.704095	rev_415
44	34.967552	rev_415
45	38.088571	rev_415
46	35.898300	rev_415
47	39.094992	rev_415
48	35.453192	rev_415
49	34.037142	rev_415
50	37.686894	rev_415
51	40.764877	rev_415
52	45.245860	rev_415
53	39.913501	rev_415
54	34.766059	rev_415
55	37.387623	rev_415
56	38.285264	rev_415
57	37.904019	rev_415
58	39.370176	rev_415
59	40.128697	rev_415
60	40.433904	rev_415
61	43.285273	rev_415
62	45.599097	rev_415
63	51.383922	rev_415
64	51.705106	rev_415
65	45.505899	rev_415
66	40.935523	rev_415
67	39.644830	rev_415
68	43.899610	rev_415
69	43.305083	rev_415
70	41.116322	rev_415
71	38.442557	rev_415
72	34.662401	rev_415
73	38.899991	rev_415
74	39.600799	rev_415
75	36.852495	rev_415
0	35.840419	fwd_416
1	36.760005	fwd_416
2	34.569267	fwd_416
3	36.008683	fwd_416
4	36.681296	fwd_416
5	34.645460	fwd_416
6	33.797883	fwd_416
7	31.581114	fwd_416
8	31.504865	fwd_416
9	32.367490	fwd_416
10	32.019852	fwd_416
11	32.906004	fwd_416
12	33.686319	fwd_416
13	34.914377	fwd_416
14	33.778402	fwd_416
15	37.255525	fwd_416
16	36.694403	fwd_416
17	33.170683	fwd_416
18	34.425047	fwd_416
19	27.606475	fwd_416
20	29.868211	fwd_416
21	34.664563	fwd_416
22	35.733242	fwd_416
23	41.268231	fwd_416
24	41.270064	fwd_416
25	38.656097	fwd_416
26	36.570806	fwd_416
27	35.883261	fwd_416
28	33.782244	fwd_416
29	31.532651	fwd_416
30	31.693404	fwd_416
31	31.459534	fwd_416
32	37.889748	fwd_416
33	40.675772	fwd_416
34	36.814773	fwd_416
35	33.428719	fwd_416
36	31.769458	fwd_416
37	34.037509	fwd_416
38	34.811183	fwd_416
39	33.646959	fwd_416
40	37.483250	fwd_416
41	39.452261	fwd_416
42	43.956774	fwd_416
43	36.110117	fwd_416
44	31.402628	fwd_416
45	31.687249	fwd_416
46	36.151105	fwd_416
47	35.599940	fwd_416
48	28.909137	fwd_416
49	30.122564	fwd_416
50	30.342480	fwd_416
51	34.193507	fwd_416
52	38.675194	fwd_416
53	36.463886	fwd_416
54	33.268246	fwd_416
55	37.026674	fwd_416
56	42.527510	fwd_416
57	37.490588	fwd_416
58	34.284818	fwd_416
59	33.105986	fwd_416
60	30.758924	fwd_416
61	36.224638	fwd_416
62	39.067582	fwd_416
63	40.702580	fwd_416
64	42.489588	fwd_416
65	38.855892	fwd_416
66	40.931015	fwd_416
67	36.845841	fwd_416
68	41.216434	fwd_416
69	45.608994	fwd_416
70	43.542538	fwd_416
71	41.423708	fwd_416
72	37.895186	fwd_416
73	40.030669	fwd_416
74	44.242300	fwd_416
75	44.599121	fwd_416
0	31.566775	rev_416
1	33.953623	rev_416
2	36.613453	rev_416
3	41.212309	rev_416
4	39.656234	rev_416
5	36.836972	rev_416
6	36.041767	rev_416
7	31.680204	rev_416
8	35.023275	rev_416
9	36.629739	rev_416
10	36.096146	rev_416
11	38.777529	rev_416
12	33.866551	rev_416
13	32.755866	rev_416
14	34.124327	rev_416
15	34.876493	rev_416
16	34.831979	rev_416
17	32.757243	rev_416
18	29.539470	rev_416
19	27.209654	rev_416
20	27.117324	rev_416
21	30.616029	rev_416
22	35.963293	rev_416
23	37.645023	rev_416
24	35.787020	rev_416
25	34.513287	rev_416
26	31.491799	rev_416
27	27.016107	rev_416
28	33.312355	rev_416
29	35.489059	rev_416
30	35.238230	rev_416
31	40.097272	rev_416
32	44.618468	rev_416
33	45.207006	rev_416
34	41.135081	rev_416
35	40.018746	rev_416
36	39.807719	rev_416
37	38.786073	rev_416
38	38.780185	rev_416
39	34.291669	rev_416
40	35.400603	rev_416
41	34.121999	rev_416
42	38.830696	rev_416
43	35.894433	rev_416
44	28.351910	rev_416
45	31.376577	rev_416
46	38.349308	rev_416
47	32.134080	rev_416
48	30.729768	rev_416
49	32.714788	rev_416
50	33.432969	rev_416
51	38.891828	rev_416
52	36.784206	rev_416
53	32.758808	rev_416
54	31.923982	rev_416
55	32.890914	rev_416
56	38.726866	rev_416
57	39.622540	rev_416
58	31.646831	rev_416
59	32.789417	rev_416
60	34.796556	rev_416
61	34.555383	rev_416
62	41.841974	rev_416
63	38.926609	rev_416
64	35.169613	rev_416
65	33.672075	rev_416
66	34.068187	rev_416
67	39.234352	rev_416
68	39.975976	rev_416
69	42.264616	rev_416
70	41.000310	rev_416
71	35.916182	rev_416
72	41.358019	rev_416
73	45.837938	rev_416
74	51.025507	rev_416
75	51.856045	rev_416
0	43.836931	fwd_417
1	39.398603	fwd_417
2	36.003276	fwd_417
3	34.097780	fwd_417
4	37.105915	fwd_417
5	41.357299	fwd_417
6	42.647557	fwd_417
7	40.726003	fwd_417
8	34.492948	fwd_417
9	33.714956	fwd_417
10	39.972267	fwd_417
11	39.464193	fwd_417
12	44.280214	fwd_417
13	43.234091	fwd_417
14	34.965996	fwd_417
15	32.324473	fwd_417
16	29.349900	fwd_417
17	39.386168	fwd_417
18	46.027749	fwd_417
19	41.133818	fwd_417
20	41.097316	fwd_417
21	33.982719	fwd_417
22	31.522709	fwd_417
23	34.873552	fwd_417
24	33.971147	fwd_417
25	35.119471	fwd_417
26	38.952306	fwd_417
27	37.490824	fwd_417
28	34.861026	fwd_417
29	36.820602	fwd_417
