contig	coord	value	param
virF_Ulissi2014	297	1.0	A/T_5bp
virF_Ulissi2014	298	0.8	A/T_5bp
virF_Ulissi2014	299	0.8	A/T_5bp
virF_Ulissi2014	300	0.8	A/T_5bp
virF_Ulissi2014	301	0.8	A/T_5bp
virF_Ulissi2014	302	0.6	A/T_5bp
virF_Ulissi2014	303	0.8	A/T_5bp
virF_Ulissi2014	304	0.8	A/T_5bp
virF_Ulissi2014	305	0.8	A/T_5bp
virF_Ulissi2014	306	0.6	A/T_5bp
virF_Ulissi2014	307	0.8	A/T_5bp
virF_Ulissi2014	308	0.6	A/T_5bp
virF_Ulissi2014	309	0.6	A/T_5bp
virF_Ulissi2014	310	0.4	A/T_5bp
virF_Ulissi2014	311	0.6	A/T_5bp
virF_Ulissi2014	312	0.6	A/T_5bp
virF_Ulissi2014	313	0.8	A/T_5bp
virF_Ulissi2014	314	0.8	A/T_5bp
virF_Ulissi2014	315	0.8	A/T_5bp
virF_Ulissi2014	316	0.8	A/T_5bp
virF_Ulissi2014	317	0.6	A/T_5bp
virF_Ulissi2014	318	0.6	A/T_5bp
virF_Ulissi2014	319	0.6	A/T_5bp
virF_Ulissi2014	320	0.8	A/T_5bp
virF_Ulissi2014	321	0.8	A/T_5bp
virF_Ulissi2014	322	1.0	A/T_5bp
virF_Ulissi2014	323	1.0	A/T_5bp
virF_Ulissi2014	324	1.0	A/T_5bp
virF_Ulissi2014	325	1.0	A/T_5bp
virF_Ulissi2014	326	0.8	A/T_5bp
virF_Ulissi2014	327	0.8	A/T_5bp
virF_Ulissi2014	328	0.8	A/T_5bp
virF_Ulissi2014	329	0.8	A/T_5bp
virF_Ulissi2014	330	0.6	A/T_5bp
virF_Ulissi2014	331	0.6	A/T_5bp
virF_Ulissi2014	332	0.6	A/T_5bp
virF_Ulissi2014	333	0.6	A/T_5bp
virF_Ulissi2014	334	0.6	A/T_5bp
virF_Ulissi2014	335	0.8	A/T_5bp
virF_Ulissi2014	336	1.0	A/T_5bp
virF_Ulissi2014	337	1.0	A/T_5bp
virF_Ulissi2014	338	0.8	A/T_5bp
virF_Ulissi2014	339	0.8	A/T_5bp
virF_Ulissi2014	340	0.6	A/T_5bp
virF_Ulissi2014	341	0.6	A/T_5bp
virF_Ulissi2014	342	0.6	A/T_5bp
virF_Ulissi2014	343	0.6	A/T_5bp
virF_Ulissi2014	344	0.6	A/T_5bp
virF_Ulissi2014	345	0.8	A/T_5bp
virF_Ulissi2014	346	0.8	A/T_5bp
virF_Ulissi2014	347	0.8	A/T_5bp
virF_Ulissi2014	348	1.0	A/T_5bp
virF_Ulissi2014	349	1.0	A/T_5bp
virF_Ulissi2014	350	1.0	A/T_5bp
virF_Ulissi2014	351	0.8	A/T_5bp
virF_Ulissi2014	352	0.8	A/T_5bp
virF_Ulissi2014	353	0.8	A/T_5bp
virF_Ulissi2014	354	0.6	A/T_5bp
virF_Ulissi2014	355	0.4	A/T_5bp
